customer_id,customer_name,age,gender,region,employment_status,annual_income,credit_score,debt_to_income_ratio,total_txn_amount,txn_count,avg_txn_amount,outlier_txn_count,total_loan_amount,active_loans,defaulted_loans,late_loans,risk_score,risk_band
CUST-00755,Customer_755,40,F,West,Employed,81774.8,625,0.28,5616.65,47,119.5031914893617,7,0.0,0.0,0.0,0.0,20.66,Low
CUST-00756,Customer_756,63,F,West,Employed,93378.83,608,0.299,3936.51,42,93.72642857142857,7,89292.29,1.0,0.0,0.0,21.9,Low
CUST-00757,Customer_757,50,M,West,Employed,29708.02,779,0.408,1116.55,23,48.54565217391304,1,0.0,0.0,0.0,0.0,15.5,Low
CUST-00758,Customer_758,38,F,West,Retired,144217.38,751,0.343,1963.16,17,115.48,3,20429.8,1.0,0.0,0.0,16.51,Low
CUST-00759,Customer_759,18,M,North,Self-Employed,184093.28,698,0.584,7375.85,54,136.58981481481482,14,58520.41,0.0,0.0,0.0,23.85,Low
CUST-00760,Customer_760,39,F,North,Unemployed,209482.94,573,0.205,4682.8099999999995,31,151.05838709677417,9,113093.76000000001,1.0,0.0,0.0,27.09,Medium
CUST-00761,Customer_761,27,M,West,Unemployed,119358.41,750,0.371,6277.95,52,120.72980769230769,8,272929.85000000003,1.0,2.0,0.0,40.74,Medium
CUST-00762,Customer_762,52,F,East,Unemployed,199147.73,623,0.5,8644.91,50,172.8982,17,59652.98,0.0,0.0,0.0,30.57,Medium
CUST-00763,Customer_763,39,M,Central,Unemployed,38290.11,759,0.473,1151.62,17,67.74235294117646,2,33887.75,0.0,1.0,0.0,35.46,Medium
CUST-00764,Customer_764,20,F,North,Employed,110970.96,668,0.385,4587.2,52,88.21538461538461,3,51448.63,1.0,0.0,0.0,19.6,Low
CUST-00765,Customer_765,27,F,North,Employed,32310.85,748,0.239,679.74,20,33.987,0,399881.61,3.0,0.0,0.0,13.49,Low
CUST-00766,Customer_766,37,M,West,Employed,49792.31,564,0.449,855.7299999999999,25,34.2292,0,20764.35,0.0,0.0,0.0,27.22,Medium
CUST-00767,Customer_767,41,F,South,Retired,70196.31,578,0.368,3307.92,53,62.41358490566038,3,38467.34,0.0,0.0,0.0,26.71,Medium
CUST-00768,Customer_768,52,M,East,Employed,66867.26,694,0.234,2390.53,53,45.10433962264151,1,140929.28,4.0,0.0,0.0,15.57,Low
CUST-00769,Customer_769,30,F,North,Self-Employed,64521.81,692,0.163,1399.35,20,69.9675,3,163646.94999999998,2.0,0.0,0.0,16.46,Low
CUST-00770,Customer_770,36,M,East,Self-Employed,59316.73,730,0.411,3560.21,52,68.46557692307692,3,0.0,0.0,0.0,0.0,18.98,Low
CUST-00771,Customer_771,20,M,North,Employed,40612.23,559,0.705,2103.15,47,44.74787234042553,3,45244.2,0.0,0.0,1.0,39.17,Medium
CUST-00772,Customer_772,32,M,West,Self-Employed,39270.34,691,0.41,565.73,20,28.2865,0,280264.13,3.0,0.0,0.0,21.29,Low
CUST-00773,Customer_773,46,M,North,Employed,66896.98,592,0.3,1925.9099999999999,36,53.497499999999995,2,73708.39,1.0,0.0,0.0,22.64,Low
CUST-00774,Customer_774,30,M,Central,Employed,58574.7,558,0.251,2702.4700000000003,30,90.08233333333334,3,0.0,0.0,0.0,0.0,23.89,Low
CUST-00775,Customer_775,23,F,North,Employed,93831.92,560,0.284,2978.68,36,82.74111111111111,4,154965.28,1.0,1.0,0.0,35.94,Medium
CUST-00776,Customer_776,30,M,West,Self-Employed,87469.06,623,0.278,2113.73,32,66.0540625,1,93236.43,1.0,0.0,0.0,21.56,Low
CUST-00777,Customer_777,43,M,South,Employed,63183.91,724,0.384,1011.03,16,63.189375,2,98005.08,1.0,0.0,0.0,17.53,Low
CUST-00778,Customer_778,47,M,North,Employed,25078.78,689,0.315,1170.47,54,21.67537037037037,0,49652.630000000005,1.0,0.0,0.0,18.53,Low
CUST-00779,Customer_779,33,F,South,Employed,41669.65,633,0.445,1479.87,41,36.09439024390244,1,0.0,0.0,0.0,0.0,23.71,Low
CUST-00780,Customer_780,54,M,South,Employed,98654.51,696,0.32,2805.78,22,127.53545454545456,3,89768.6,1.0,0.0,1.0,23.3,Low
CUST-00781,Customer_781,69,M,Central,Self-Employed,37469.27,731,0.244,1750.3600000000001,37,47.30702702702703,3,98808.25,3.0,0.0,0.0,16.25,Low
CUST-00782,Customer_782,20,F,South,Self-Employed,64572.5,850,0.421,895.78,16,55.98625,1,37757.49,1.0,0.0,0.0,12.56,Low
CUST-00783,Customer_783,40,F,Central,Self-Employed,60404.2,756,0.581,2385.71,38,62.78184210526316,3,72368.19,1.0,0.0,0.0,21.05,Low
CUST-00784,Customer_784,35,M,North,Retired,47665.12,595,0.24,2499.12,50,49.9824,2,0.0,0.0,0.0,0.0,23.6,Low
CUST-00785,Customer_785,40,M,Central,Self-Employed,60393.32,704,0.332,2345.13,34,68.97441176470589,3,148856.75,2.0,0.0,0.0,18.95,Low
CUST-00786,Customer_786,25,F,East,Unemployed,48878.03,704,0.102,2390.96,48,49.81166666666667,3,13280.89,0.0,0.0,0.0,18.47,Low
CUST-00787,Customer_787,48,F,North,Employed,43251.77,518,0.219,2048.18,52,39.38807692307692,2,34804.54,0.0,0.0,0.0,25.48,Medium
CUST-00788,Customer_788,49,F,North,Unemployed,49914.85,639,0.268,1328.25,23,57.75,1,50763.01,1.0,0.0,0.0,25.22,Medium
CUST-00789,Customer_789,55,F,South,Employed,45329.74,592,0.261,837.4399999999999,17,49.26117647058823,1,223953.36,1.0,1.0,0.0,34.33,Medium
CUST-00790,Customer_790,42,M,West,Employed,73000.12,730,0.418,3172.79,43,73.78581395348837,4,38246.93,1.0,0.0,0.0,17.55,Low
CUST-00791,Customer_791,63,M,West,Employed,60318.72,664,0.116,2387.53,44,54.26204545454546,4,0.0,0.0,0.0,0.0,15.33,Low
CUST-00792,Customer_792,44,F,Central,Employed,83292.78,771,0.509,2886.46,46,62.74913043478261,2,156547.5,1.0,0.0,1.0,22.73,Low
CUST-00793,Customer_793,45,M,East,Retired,186749.67,559,0.586,2105.6,17,123.85882352941177,6,26945.45,0.0,1.0,0.0,44.42,Medium
CUST-00794,Customer_794,44,F,Central,Employed,90488.68,743,0.459,1178.49,20,58.9245,0,0.0,0.0,0.0,0.0,16.94,Low
CUST-00795,Customer_795,51,M,West,Retired,75594.53,598,0.413,2992.91,31,96.54548387096774,7,84688.36,0.0,1.0,0.0,39.27,Medium
CUST-00796,Customer_796,35,M,North,Self-Employed,47721.46,618,0.049,1644.62,25,65.78479999999999,1,81945.86,0.0,0.0,0.0,18.02,Low
CUST-00797,Customer_797,45,F,South,Employed,75327.9,792,0.23,2128.42,37,57.52486486486487,2,27711.87,2.0,0.0,0.0,10.18,Low
CUST-00798,Customer_798,31,F,Central,Employed,28717.89,750,0.268,1283.71,52,24.68673076923077,0,82964.45,1.0,0.0,0.0,14.11,Low
CUST-00799,Customer_799,37,F,West,Self-Employed,92119.99,552,0.111,2089.47,33,63.31727272727272,3,22483.46,1.0,0.0,0.0,22.33,Low
CUST-00800,Customer_800,29,M,East,Employed,145849.89,722,0.091,2684.2599999999998,22,122.01181818181817,7,50676.52,1.0,0.0,0.0,11.75,Low
CUST-00801,Customer_801,60,M,South,Employed,76970.57,550,0.093,2207.82,34,64.93588235294118,2,243292.18999999997,3.0,0.0,0.0,20.64,Low
CUST-00802,Customer_802,48,M,East,Self-Employed,53382.19,656,0.382,1781.29,39,45.67410256410256,1,0.0,0.0,0.0,0.0,22.4,Low
CUST-00803,Customer_803,40,M,North,Employed,37480.86,616,0.092,1434.32,44,32.598181818181814,1,27030.76,1.0,0.0,0.0,17.69,Low
CUST-00804,Customer_804,24,F,North,Employed,41723.54,661,0.128,1909.42,54,35.35962962962963,2,197136.84,2.0,0.0,0.0,15.9,Low
CUST-00805,Customer_805,44,M,East,Self-Employed,30973.41,782,0.557,1243.28,47,26.452765957446807,1,0.0,0.0,0.0,0.0,19.66,Low
CUST-00806,Customer_806,33,M,North,Employed,44519.45,662,0.249,2369.46,54,43.87888888888889,2,170122.13,1.0,0.0,1.0,24.19,Low
CUST-00807,Customer_807,32,M,South,Employed,45529.74,638,0.173,1086.3,15,72.42,2,39995.31,0.0,0.0,0.0,18.43,Low
CUST-00808,Customer_808,38,F,South,Employed,33536.53,723,0.124,1164.51,30,38.817,2,139960.61000000002,2.0,0.0,0.0,12.85,Low
CUST-00809,Customer_809,38,F,North,Unemployed,20000.0,505,0.283,1009.25,52,19.408653846153847,0,211662.29,1.0,0.0,0.0,33.7,Medium
CUST-00810,Customer_810,46,F,West,Employed,44499.13,765,0.154,2587.09,46,56.24108695652174,2,110634.34,1.0,0.0,0.0,10.7,Low
CUST-00811,Customer_811,41,F,Central,Self-Employed,63752.0,690,0.204,2692.62,45,59.836,4,0.0,0.0,0.0,0.0,17.09,Low
CUST-00812,Customer_812,38,F,Central,Employed,126725.16,657,0.145,5483.71,38,144.30815789473684,9,35523.45,0.0,0.0,0.0,16.14,Low
CUST-00813,Customer_813,28,M,East,Employed,57680.29,723,0.377,2039.37,29,70.32310344827586,2,0.0,0.0,0.0,0.0,17.27,Low
CUST-00814,Customer_814,42,M,Central,Self-Employed,83684.13,634,0.29,3563.12,43,82.86325581395349,6,135060.46,2.0,0.0,1.0,27.8,Medium
CUST-00815,Customer_815,52,M,Central,Employed,60642.9,806,0.135,807.95,16,50.496875,1,50900.79,1.0,0.0,0.0,7.81,Low
CUST-00816,Customer_816,26,M,South,Employed,40754.52,699,0.317,2015.57,47,42.884468085106384,2,59388.57000000001,2.0,0.0,0.0,17.66,Low
CUST-00817,Customer_817,25,F,South,Employed,93128.46,706,0.417,1418.74,21,67.55904761904762,1,0.0,0.0,0.0,0.0,18.32,Low
CUST-00818,Customer_818,32,M,Central,Unemployed,31154.97,649,0.385,1395.76,37,37.723243243243246,1,168348.3,0.0,3.0,1.0,47.49,Medium
CUST-00819,Customer_819,23,F,South,Employed,112718.3,666,0.413,2271.48,25,90.8592,4,35079.38,0.0,0.0,0.0,20.76,Low
CUST-00820,Customer_820,33,F,East,Unemployed,40530.61,743,0.513,1032.73,19,54.35421052631579,0,0.0,0.0,0.0,0.0,24.48,Low
CUST-00821,Customer_821,35,F,North,Employed,31303.67,688,0.164,369.94,22,16.815454545454546,0,67888.97,0.0,1.0,0.0,27.3,Medium
CUST-00822,Customer_822,18,M,South,Employed,39176.79,525,0.274,1374.43,37,37.14675675675676,0,0.0,0.0,0.0,0.0,26.13,Medium
CUST-00823,Customer_823,50,M,West,Employed,42738.66,679,0.571,2946.17,47,62.68446808510638,4,95168.26000000001,1.0,0.0,0.0,23.99,Low
CUST-00824,Customer_824,30,F,East,Employed,90727.54,665,0.07,3261.1,39,83.61794871794872,5,9658.26,0.0,0.0,0.0,14.05,Low
CUST-00825,Customer_825,45,F,North,Employed,27616.84,645,0.222,1492.05,54,27.630555555555556,1,59760.03,0.0,0.0,0.0,19.05,Low
CUST-00826,Customer_826,54,F,Central,Employed,42371.88,660,0.186,755.8199999999999,15,50.388,1,69612.07,2.0,0.0,0.0,17.24,Low
CUST-00827,Customer_827,55,F,South,Self-Employed,39677.8,507,0.278,1301.49,20,65.0745,2,62232.759999999995,0.0,1.0,0.0,41.18,Medium
CUST-00828,Customer_828,51,M,South,Employed,137791.18,719,0.312,2953.5099999999998,21,140.64333333333332,7,181174.55,2.0,0.0,0.0,16.48,Low
CUST-00829,Customer_829,39,M,South,Employed,147297.11,668,0.258,5608.52,45,124.6337777777778,13,15668.54,1.0,0.0,0.0,17.88,Low
CUST-00830,Customer_830,18,M,East,Employed,62662.92,688,0.512,3030.89,50,60.617799999999995,5,36495.15,1.0,0.0,0.0,21.94,Low
CUST-00831,Customer_831,37,F,East,Employed,129829.39,576,0.135,5189.58,36,144.155,7,60837.22,0.0,0.0,0.0,20.11,Low
CUST-00832,Customer_832,56,M,West,Employed,20000.0,827,0.244,572.03,27,21.186296296296295,0,54276.88,1.0,0.0,0.0,9.86,Low
CUST-00833,Customer_833,25,M,East,Employed,70442.94,711,0.43,4364.76,53,82.35396226415095,7,58378.14,1.0,0.0,1.0,25.07,Medium
CUST-00834,Customer_834,32,M,Central,Employed,38891.35,846,0.323,1189.15,22,54.05227272727273,1,0.0,0.0,0.0,0.0,9.84,Low
CUST-00835,Customer_835,23,F,West,Retired,76335.68,647,0.143,2659.7,35,75.99142857142857,3,212840.50999999998,4.0,0.0,0.0,18.49,Low
CUST-00836,Customer_836,33,M,Central,Employed,38960.36,629,0.33,1289.9,30,42.99666666666667,2,0.0,0.0,0.0,0.0,21.92,Low
CUST-00837,Customer_837,42,F,North,Self-Employed,53060.88,626,0.228,2308.02,39,59.18,3,0.0,0.0,0.0,0.0,21.22,Low
CUST-00838,Customer_838,47,F,South,Employed,122457.32,633,0.44,2038.42,22,92.65545454545455,4,148235.31,2.0,1.0,0.0,35.11,Medium
CUST-00839,Customer_839,37,F,West,Self-Employed,85479.6,538,0.063,1413.78,18,78.54333333333334,2,0.0,0.0,0.0,0.0,22.33,Low
CUST-00840,Customer_840,62,F,East,Employed,20000.0,786,0.533,1025.19,47,21.812553191489364,0,0.0,0.0,0.0,0.0,17.87,Low
CUST-00841,Customer_841,46,M,South,Employed,133011.39,618,0.473,6127.37,32,191.4803125,8,113458.42,0.0,0.0,0.0,24.83,Low
CUST-00842,Customer_842,19,M,South,Employed,20000.0,703,0.276,693.99,31,22.386774193548387,0,0.0,0.0,0.0,0.0,17.26,Low
CUST-00843,Customer_843,50,F,East,Employed,46825.29,715,0.247,2365.19,50,47.3038,3,22545.9,1.0,0.0,0.0,15.31,Low
CUST-00844,Customer_844,36,F,South,Employed,32289.42,850,0.287,1022.36,40,25.559,0,0.0,0.0,0.0,0.0,8.89,Low
CUST-00845,Customer_845,42,F,North,Employed,95053.6,850,0.128,4028.68,32,125.89625,7,25017.260000000002,1.0,0.0,0.0,5.52,Low
CUST-00846,Customer_846,68,F,Central,Employed,52652.14,548,0.547,1528.55,27,56.61296296296296,2,0.0,0.0,0.0,0.0,30.35,Medium
CUST-00847,Customer_847,46,F,South,Employed,113344.99,713,0.095,4882.01,46,106.13065217391305,9,10984.35,1.0,0.0,0.0,12.01,Low
CUST-00848,Customer_848,47,F,West,Employed,50065.41,830,0.362,1600.58,38,42.12052631578947,2,0.0,0.0,0.0,0.0,11.22,Low
CUST-00849,Customer_849,37,F,East,Unemployed,66243.3,647,0.424,2005.38,34,58.981764705882355,2,61845.44,1.0,0.0,0.0,27.64,Medium
CUST-00850,Customer_850,39,M,West,Unemployed,102084.44,615,0.276,1645.16,21,78.34095238095239,2,0.0,0.0,0.0,0.0,26.1,Medium
CUST-00851,Customer_851,40,M,North,Employed,179265.75,644,0.46,4860.79,29,167.61344827586205,11,0.0,0.0,0.0,0.0,23.45,Low
CUST-00852,Customer_852,59,M,North,Employed,110347.77,716,0.236,3935.59,31,126.95451612903226,6,0.0,0.0,0.0,0.0,14.69,Low
CUST-00853,Customer_853,45,M,South,Employed,50867.09,553,0.442,1713.28,46,37.245217391304344,2,38204.02,1.0,0.0,0.0,27.87,Medium
CUST-00854,Customer_854,38,F,North,Self-Employed,80706.98,691,0.422,1973.72,32,61.67875,2,22187.75,1.0,0.0,0.0,20.99,Low
CUST-00855,Customer_855,21,M,North,Retired,158725.83,575,0.366,6759.16,49,137.94204081632654,7,105163.21,0.0,0.0,0.0,26.29,Medium
CUST-00856,Customer_856,21,F,South,Employed,50892.65,675,0.062,2857.39,45,63.49755555555555,5,93224.2,1.0,0.0,0.0,13.95,Low
CUST-00857,Customer_857,33,F,North,Employed,68675.9,683,0.171,1959.8,37,52.96756756756756,1,0.0,0.0,0.0,0.0,14.92,Low
CUST-00858,Customer_858,58,M,South,Retired,46814.33,619,0.65,1781.4,28,63.621428571428574,3,229055.24,1.0,2.0,0.0,50.85,High
CUST-00859,Customer_859,58,F,West,Employed,114571.27,850,0.634,4330.53,28,154.6617857142857,11,46392.8,0.0,0.0,0.0,16.29,Low
CUST-00860,Customer_860,43,F,South,Employed,35484.41,654,0.173,762.6800000000001,19,40.14105263157895,1,89471.94,1.0,0.0,0.0,17.45,Low
CUST-00861,Customer_861,35,M,East,Employed,26325.13,797,0.296,563.67,27,20.876666666666665,0,40792.81,0.0,0.0,0.0,12.2,Low
CUST-00862,Customer_862,32,M,North,Self-Employed,71855.05,590,0.495,2052.35,19,108.01842105263158,4,0.0,0.0,0.0,0.0,28.83,Medium
CUST-00863,Customer_863,37,M,East,Employed,39741.76,675,0.477,1142.0,23,49.65217391304348,0,28278.34,1.0,0.0,0.0,21.99,Low
CUST-00864,Customer_864,41,F,North,Employed,49574.74,497,0.424,2073.11,45,46.06911111111111,2,11483.28,0.0,1.0,0.0,42.6,Medium
CUST-00865,Customer_865,43,M,West,Employed,33864.45,762,0.338,1721.1,46,37.415217391304346,0,74062.84,3.0,0.0,0.0,14.65,Low
CUST-00866,Customer_866,45,M,Central,Unemployed,76708.87,661,0.653,4765.46,54,88.24925925925926,11,103265.64000000001,1.0,1.0,0.0,44.01,Medium
CUST-00867,Customer_867,36,F,West,Employed,154382.0,615,0.258,3354.27,30,111.809,5,70129.86,1.0,1.0,0.0,32.1,Medium
CUST-00868,Customer_868,18,F,Central,Employed,64519.49,680,0.292,4787.35,44,108.8034090909091,9,50336.05,0.0,0.0,0.0,18.46,Low
CUST-00869,Customer_869,35,F,South,Employed,51296.66,737,0.669,2542.35,53,47.9688679245283,1,31415.489999999998,1.0,1.0,0.0,34.24,Medium
CUST-00870,Customer_870,48,M,North,Retired,22629.79,718,0.244,417.43,15,27.828666666666667,0,0.0,0.0,0.0,0.0,17.65,Low
CUST-00871,Customer_871,41,F,North,Unemployed,30387.73,810,0.272,1434.05,41,34.97682926829268,1,239562.46,5.0,0.0,0.0,16.47,Low
CUST-00872,Customer_872,35,F,Central,Retired,45014.2,761,0.273,1885.78,41,45.99463414634146,5,29039.03,0.0,0.0,0.0,15.68,Low
CUST-00873,Customer_873,43,M,South,Self-Employed,50243.4,741,0.501,1792.98,48,37.35375,0,105838.53,1.0,0.0,0.0,20.09,Low
CUST-00874,Customer_874,76,M,South,Self-Employed,87875.19,609,0.527,922.36,19,48.54526315789474,0,167828.59000000003,0.0,0.0,1.0,33.15,Medium
CUST-00875,Customer_875,42,F,East,Retired,87893.9,574,0.162,2252.5699999999997,20,112.62849999999999,4,94802.37,1.0,0.0,0.0,23.25,Low
CUST-00876,Customer_876,26,M,South,Employed,55495.36,738,0.164,1088.14,17,64.00823529411765,2,14114.37,0.0,0.0,0.0,12.48,Low
CUST-00877,Customer_877,22,F,Central,Employed,20000.0,711,0.338,295.64,19,15.559999999999999,0,0.0,0.0,0.0,0.0,18.06,Low
CUST-00878,Customer_878,34,F,Central,Self-Employed,79266.3,626,0.387,3340.79,49,68.17938775510204,3,0.0,0.0,0.0,0.0,23.85,Low
CUST-00879,Customer_879,56,M,West,Employed,64550.99,477,0.412,2865.16,38,75.39894736842105,4,100287.71,0.0,0.0,1.0,37.44,Medium
CUST-00880,Customer_880,45,F,North,Employed,109838.86,814,0.449,2937.75,27,108.80555555555556,6,177401.65,1.0,0.0,0.0,13.75,Low
CUST-00881,Customer_881,18,M,North,Employed,87228.79,611,0.198,2106.12,27,78.00444444444445,2,0.0,0.0,0.0,0.0,19.34,Low
CUST-00882,Customer_882,49,F,Central,Employed,43118.52,534,0.298,1478.56,36,41.07111111111111,0,142245.36,1.0,0.0,0.0,26.0,Medium
CUST-00883,Customer_883,39,F,South,Retired,56061.76,585,0.365,2364.14,45,52.53644444444444,1,116075.48999999999,0.0,2.0,0.0,46.36,Medium
CUST-00884,Customer_884,63,F,North,Employed,30478.48,631,0.52,1587.1100000000001,47,33.768297872340426,1,41723.97,0.0,0.0,0.0,25.67,Medium
CUST-00885,Customer_885,50,M,North,Unemployed,44362.4,850,0.252,2340.88,55,42.561454545454545,1,41055.36,1.0,0.0,0.0,13.4,Low
CUST-00886,Customer_886,49,F,North,Employed,28004.61,523,0.068,467.09000000000003,25,18.683600000000002,0,72604.84,0.0,1.0,0.0,34.52,Medium
CUST-00887,Customer_887,56,F,Central,Employed,117643.79,654,0.095,4505.51,44,102.39795454545455,8,50650.95,0.0,0.0,0.0,15.11,Low
CUST-00888,Customer_888,44,F,South,Retired,41797.65,650,0.209,1292.02,32,40.375625,1,36370.67,1.0,0.0,0.0,20.09,Low
CUST-00889,Customer_889,57,F,West,Self-Employed,34925.26,539,0.363,1669.85,44,37.95113636363636,0,0.0,0.0,0.0,0.0,28.78,Medium
CUST-00890,Customer_890,29,F,South,Self-Employed,86661.19,549,0.064,2278.42,23,99.06173913043479,3,172020.55,3.0,0.0,0.0,21.83,Low
CUST-00891,Customer_891,18,M,West,Employed,49368.7,664,0.313,1688.81,43,39.2746511627907,2,13114.3,1.0,0.0,0.0,19.28,Low
CUST-00892,Customer_892,37,F,South,Employed,25231.95,782,0.23,492.2,16,30.7625,0,69922.67,0.0,0.0,0.0,11.75,Low
CUST-00893,Customer_893,40,F,Central,Employed,107267.3,604,0.615,5114.15,43,118.93372093023255,11,85388.61,1.0,1.0,0.0,40.72,Medium
CUST-00894,Customer_894,40,F,Central,Employed,79075.19,677,0.451,3236.07,52,62.23211538461539,5,28541.63,1.0,0.0,0.0,21.02,Low
CUST-00895,Customer_895,51,M,West,Employed,21367.09,743,0.154,1075.73,49,21.953673469387756,1,136318.01,2.0,0.0,0.0,12.66,Low
CUST-00896,Customer_896,29,M,South,Employed,22838.26,607,0.397,1004.96,42,23.92761904761905,1,84634.73,0.0,0.0,1.0,30.88,Medium
CUST-00897,Customer_897,56,M,North,Unemployed,74742.27,597,0.216,691.73,15,46.11533333333333,0,37984.37,1.0,0.0,0.0,25.77,Medium
CUST-00898,Customer_898,35,F,West,Employed,150300.67,724,0.691,2704.64,15,180.3093333333333,2,128417.34,0.0,0.0,0.0,22.68,Low
CUST-00899,Customer_899,26,M,North,Employed,91516.17,685,0.077,2854.52,30,95.15066666666667,2,49221.87,0.0,0.0,0.0,12.79,Low
CUST-00900,Customer_900,50,M,North,Employed,23939.38,550,0.335,413.7,17,24.33529411764706,0,31446.7,0.0,0.0,0.0,26.57,Medium
CUST-00901,Customer_901,33,F,South,Retired,93458.89,732,0.28,2194.13,32,68.5665625,2,297092.62,1.0,0.0,0.0,16.24,Low
CUST-00902,Customer_902,30,F,East,Employed,38295.97,850,0.493,1918.76,24,79.94833333333334,1,60128.74,1.0,0.0,0.0,13.02,Low
CUST-00903,Customer_903,52,F,Central,Self-Employed,117374.01,715,0.241,4375.15,41,106.71097560975609,5,19470.3,0.0,0.0,0.0,15.91,Low
CUST-00904,Customer_904,37,M,South,Employed,76560.76,627,0.478,1805.51,20,90.2755,3,0.0,0.0,0.0,0.0,24.6,Low
CUST-00905,Customer_905,30,M,East,Employed,146208.82,850,0.357,4979.16,45,110.648,8,44349.21,0.0,0.0,0.0,9.38,Low
CUST-00906,Customer_906,62,M,North,Employed,76055.42,649,0.363,3742.52,51,73.38274509803921,7,112368.78,1.0,0.0,0.0,21.04,Low
CUST-00907,Customer_907,30,F,South,Self-Employed,79645.13,762,0.466,2470.26,31,79.6858064516129,5,9358.89,0.0,0.0,0.0,18.5,Low
CUST-00908,Customer_908,48,M,East,Self-Employed,32443.5,628,0.228,1750.76,47,37.25021276595745,1,84438.53,0.0,1.0,0.0,33.42,Medium
CUST-00909,Customer_909,38,F,North,Employed,25031.89,787,0.134,622.5,28,22.232142857142858,0,48277.81,0.0,0.0,0.0,9.57,Low
CUST-00910,Customer_910,39,M,Central,Retired,77921.07,607,0.586,1391.85,15,92.78999999999999,2,42414.12,1.0,0.0,0.0,29.74,Medium
CUST-00911,Customer_911,44,M,North,Employed,74576.11,850,0.287,1636.45,21,77.92619047619048,3,29078.3,1.0,0.0,0.0,8.61,Low
CUST-00912,Customer_912,38,F,Central,Self-Employed,20311.54,632,0.125,640.1899999999999,39,16.415128205128205,0,39215.61,1.0,0.0,0.0,19.59,Low
CUST-00913,Customer_913,24,F,East,Employed,62201.56,762,0.077,2406.92,30,80.23066666666666,3,42828.020000000004,1.0,0.0,0.0,9.21,Low
CUST-00914,Customer_914,50,M,West,Self-Employed,101189.15,794,0.649,2878.58,27,106.61407407407407,7,237783.63999999998,0.0,0.0,0.0,20.62,Low
CUST-00915,Customer_915,42,F,South,Employed,139118.36,563,0.148,4344.84,24,181.035,6,51592.32,1.0,0.0,0.0,21.28,Low
CUST-00916,Customer_916,46,F,North,Employed,72234.19,820,0.239,4194.18,53,79.13547169811321,5,55927.13,0.0,0.0,0.0,9.08,Low
CUST-00917,Customer_917,42,F,South,Employed,89084.96,652,0.549,2097.7799999999997,28,74.92071428571428,2,58038.299999999996,0.0,0.0,0.0,24.08,Low
CUST-00918,Customer_918,51,M,East,Retired,96466.69,640,0.598,2385.06,21,113.57428571428571,3,329033.24,4.0,0.0,0.0,27.98,Medium
CUST-00919,Customer_919,62,M,East,Unemployed,39185.01,569,0.145,1315.8,33,39.872727272727275,1,39331.130000000005,3.0,0.0,0.0,26.8,Medium
CUST-00920,Customer_920,57,F,East,Employed,140329.94,713,0.476,6925.6,47,147.3531914893617,14,147808.44,0.0,0.0,0.0,19.89,Low
CUST-00921,Customer_921,38,F,South,Employed,25558.09,708,0.274,344.85,24,14.36875,0,152633.39,3.0,0.0,0.0,16.65,Low
CUST-00922,Customer_922,44,F,South,Employed,54748.92,606,0.261,845.51,15,56.367333333333335,2,128479.08,0.0,0.0,1.0,27.72,Medium
CUST-00923,Customer_923,44,F,West,Employed,40338.61,632,0.301,585.63,17,34.44882352941176,1,55206.91,2.0,0.0,0.0,21.09,Low
CUST-00924,Customer_924,33,F,Central,Employed,216599.49,607,0.483,11626.37,51,227.9680392156863,16,85546.55,1.0,2.0,0.0,45.37,Medium
CUST-00925,Customer_925,47,M,North,Self-Employed,37043.79,666,0.241,1441.6100000000001,47,30.672553191489364,0,23370.95,0.0,0.0,1.0,25.34,Medium
CUST-00926,Customer_926,52,F,Central,Employed,56220.69,698,0.193,2543.23,39,65.21102564102564,3,0.0,0.0,0.0,0.0,15.03,Low
CUST-00927,Customer_927,56,F,Central,Employed,136482.78,611,0.121,6704.76,36,186.24333333333334,12,0.0,0.0,0.0,0.0,18.56,Low
CUST-00928,Customer_928,63,F,Central,Retired,38514.51,581,0.543,1026.39,31,33.10935483870968,0,0.0,0.0,0.0,0.0,30.47,Medium
CUST-00929,Customer_929,36,F,North,Employed,58380.61,683,0.29,1832.5,31,59.11290322580645,3,173592.77000000002,1.0,0.0,1.0,23.84,Low
CUST-00930,Customer_930,68,M,Central,Self-Employed,169516.49,605,0.287,4082.44,32,127.57625,8,0.0,0.0,0.0,0.0,23.03,Low
CUST-00931,Customer_931,50,M,North,Retired,76624.11,670,0.362,3841.7799999999997,41,93.70195121951218,7,0.0,0.0,0.0,0.0,22.04,Low
CUST-00932,Customer_932,43,M,South,Retired,64788.58,763,0.277,693.14,17,40.77294117647059,0,0.0,0.0,0.0,0.0,14.61,Low
CUST-00933,Customer_933,55,M,South,Employed,55011.71,670,0.553,3746.7200000000003,51,73.46509803921569,4,13676.19,1.0,0.0,0.0,23.79,Low
CUST-00934,Customer_934,37,F,South,Retired,54920.19,576,0.444,1534.8799999999999,29,52.926896551724134,1,0.0,0.0,0.0,0.0,28.52,Medium
CUST-00935,Customer_935,21,M,Central,Employed,175273.79,679,0.141,8258.36,43,192.05488372093023,10,214095.74,1.0,0.0,0.0,14.45,Low
CUST-00936,Customer_936,46,M,North,Employed,108624.25,588,0.157,3451.24,33,104.5830303030303,6,0.0,0.0,0.0,0.0,20.05,Low
CUST-00937,Customer_937,24,F,East,Employed,46068.99,658,0.439,1995.25,32,62.3515625,2,12417.96,1.0,0.0,0.0,22.29,Low
